"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","YA99L4L1_ST","Real estate activities (L)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,21.65,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,108.3,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,115.075,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,107.6,"B","Break"
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,118.8,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,118.25,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,128.95,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,132.1,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,131.3,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,134.95,"B","Break"
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,146.85,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,153.35,,
"BEL","Belgium","YA99M4L1_ST","Professional, scientific and technical activities (M)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,153.3,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,76.925,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,84.4,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,82.45,"B","Break"
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,84.05,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,98.5,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,106.75,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,105.2,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,102.575,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,108.425,"B","Break"
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,113.35,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,110.775,,
"BEL","Belgium","YA99N4L1_ST","Administrative and support service activities (N)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,121.5,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,229.05,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,220.475,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,212.9,"B","Break"
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,209.15,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,209.25,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,203.275,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,191.425,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,192.25,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,199.325,"B","Break"
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,208.65,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,201.05,,
"BEL","Belgium","YA99O4L1_ST","Public administration and defence, Compulsory social security (O)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,200.5,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,113.35,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,121.75,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,127.175,"B","Break"
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,125.1,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,123.475,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,115.875,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,132.3,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,125.425,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,126.8,"B","Break"
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,130.9,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,134.2,,
"BEL","Belgium","YA99P4L1_ST","Education (P)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,131.3,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,124.6,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,131.75,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,131.55,"B","Break"
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,136.9,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,151,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,134.95,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,135.925,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,141.825,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,146.2,"B","Break"
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,146.575,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,143.5,,
"BEL","Belgium","YA99Q4L1_ST","Human health and social work activities (Q)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,142.75,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,31.85,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,29.55,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,36.5,"B","Break"
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,38.4,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,33.95,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,41.475,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,34.875,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,36.375,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,39.275,"B","Break"
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,38.4,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,37.075,,
"BEL","Belgium","YA99X4L1_ST","Arts, entertainment and recreation ( R)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,41.5,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,30.35,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,28.2,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,33.275,"B","Break"
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,30.025,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,33.825,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,36.725,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,31.275,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,34.6,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,35.525,"B","Break"
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,35.4,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,35.525,,
"BEL","Belgium","YA99S4L1_ST","Other service activities (S)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,38.425,,
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2.975,,
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2.375,,
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3.2,"B","Break"
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3.125,,
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2.375,,
"BEL","Belgium","YA99T4L1_ST","Activities of households as employers undifferentiated goods- and services-producing activities of households for own use (T)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,7.3,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,15.95,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,20.95,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,22.5,"B","Break"
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,19.675,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,18.325,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,19.6,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,20.725,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,20.675,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,22.7,"B","Break"
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,25.1,,
"BEL","Belgium","YA99U4L1_ST","Activities of extraterritorial organisations and bodies (U)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,27.9,,
